text,label,label
s'écria-t-il.,B2,3
Deux messieurs d'un certain âge se promènent le long d'une rivière.,B1,2
Le développement des technologies a permis une augmentation importante de la productivité et a soulagé les hommes de nombreuses tâches ingrates; pourtant le travail occupe encore une très large place dans nos existences.,C1,4
Je vais étudier l'anglais,A1,0
Le droit à la différence ?,A2,1
"Je grelotte, je suis tourmenté par une soif ardente.",C2,5
"Les conviés arrivèrent de bonne heure dans des voitures, carrioles à un cheval, chars à bancs à deux roues, vieux cabriolets sans capote, tapissières à rideaux de cuir, et les jeunes gens des villages les plus voisins dans des charrettes où ils se tenaient debout, en rang, les mains appuyées sur les ridelles pour ne pas tomber, allant au trot et secoués dur.",C2,5
Ma mère s'appelle Emilie Summer ; elle est infirmière dans un hôpital non loin de notre maison.,A1,0
"Il savait que le souvenir même du piano faussait encore le plan dans lequel il voyait les choses de la musique, que le champ ouvert au musicien n'est pas un clavier mesquin de sept notes, mais un clavier incommensurable, encore presque tout entier inconnu, où seulement çà et là, séparées par d'épaisses ténèbres inexplorées, quelques-unes des millions de touches de tendresse, de passion, de courage, de sérénité, qui le composent, chacune aussi différente des autres qu'un univers d'un autre univers, ont été découvertes par quelques grands artistes qui nous rendent le service, en éveillant en nous le correspondant du thème qu'ils ont trouvé, de nous montrer quelle richesse, quelle variété, cache à notre insu cette grande nuit impénétrée et décourageante de notre âme que nous prenons pour du vide et pour du néant.",C2,5
La raison de cette ambivalence précède l'existence des robots et même leur nom: elle est culturelle et se cache dans le vieux mythe du Golem remis à l'honneur en Occident par Frankenstein de Mary Shelley en 1818.,C1,4
"Quand on lui adressait la parole, elle répondait avec douceur ; mais elle retombait bientôt dans la distraction.",C1,4
"On avait apporté le rôti, des perdreaux flanqués de cailles, puis des petits pois, puis une terrine de foie gras accompagnée d'une salade aux feuilles dentelées, emplissant comme une mousse verte un grand saladier en forme de cuvette.",C2,5
Les efforts des derniers siècles pour réduire l'incertitude n'ont pas cessé en Europe.,B2,3
"Un système initialement méritocratique, hérité de la Révolution française, qui s'est transformé en caste pour riches et influents.",C2,5
Faire de la philosophie avec des intonations alsaciennes ?,B1,2
L'histoire que je vais vous lire s'appelle La Légende du Sapin .,A2,1
Le tronc est relié à la tête par le cou,B1,2
"L'événement était drôle, mais également tristement révélateur : François Hollande a écrit un seul mot en anglais dans sa lettre de félicitations à Barack Obama pour sa réélection, et ce mot était mauvais",C2,5
"Dans la Caraïbe, la saison des cyclones commence en juin et dure environ six mois",C1,4
Les adaptations cinématographiques détruisent l'image fictive donnée par les oeuvres littéraires.,B2,3
"Le jeune prince ne se lassait pas de redemander ces récits, et l'étranger ne pouvait se lasser de les répéter, évoquant à ses yeux les corps frottés d'huile, tordus dans l'horreur de la lutte ou se ramassant pour la détente, la foule ondulant au soleil, les pieds nus volant sur le sable.",B2,3
"Si mes dents contunent à me faire souffrir ainsi, j'irai chez le dentiste.",B1,2
"Se sentant lésée, elle veut déposer une plainte contre la direction.",C1,4
"Ellénore, rendez-vous à ma prière ; vous y trouverez quelque douceur.",C2,5
"Le système d'indicateurs propose des informations statistiques sur l'état et l'évolution du bien-être dans un large contexte, et qui pourront servir de base à la formation de l'opinion publique et aux prises de décisions politiques.",C1,4
Nous sommes conscients que ces questions touchent également à la sphère privée des donneuses et des donneurs.,C1,4
"Le réseau social annonce ce mardi la constitution d'un ""comité consultatif européen de sécurité"", composé de neuf membres de la société civile.",B2,3
"Ce fut le moment des sous-entendus adroits, des voiles levés par des mots, comme on lève des jupes, le moment des ruses de langage, des audaces habiles et déguisées, de toutes les hypocrisies impudiques, de la phrase qui montre des images dévêtues avec des expressions couvertes, qui fait passer dans l'oeil et dans l'esprit la vision rapide de tout ce qu'on ne peut pas dire, et permet aux gens du monde une sorte d'amour subtil et mystérieux, une sorte de contact impur des pensées par l'évocation simultanée, troublante et sensuelle comme une étreinte, de toutes les choses secrètes, honteuses et désirées de l'enlacement.",C2,5
Cette peur conduit l'internaute à vouloir prendre connaissance au plus tôt des nouvelles informations qui y circulent.,B2,3
"Mais c'est que l'échelle du Monde ne s'imposait pas, malgré quelques fresques intellectuelles au grand souffle, celles de l'historien français Fernand Braudel ou du sociologue américain Immanuel Wallerstein en tout premier lieu.",C2,5
"Alors, j'ai commencé à parler à ma grand-mère que j'admire beaucoup et je me suis découvert une nouvelle copine!",A2,1
"Lorsqu'une jeune femme aveugle e effleuré cette inscription en braille sur le mur de l'église Sainte-Croix de Nantes, elle a éclaté de rire",C1,4
L'Agence des services frontaliers du Canada conseille de se munir également d'une lettre d'autorisation signée par l'autre parent afin d'accélérer son passage à la frontière,C1,4
On pense d'emblée à un vieux scribe accroupi ou à l'occupant d'une échoppe bancale nichée dans l'entresol d'un vénérable immeuble à colombages.,C1,4
"Envoie le message à tes amis, d'accord ?",A2,1
"Je faisais de longues siestes tantôt sur le canapé, tantôt sur le lit d'Arthur, à la chaleur du soleil ou du radiateur selon les saisons",C1,4
"Mais il faut pour cela qu'un certain nombre de conditions soient réunies : la communauté elle-même doit avoir envie de sauver sa langue ; la culture plus vaste dans laquelle elle s'inscrit doit respecter les langues minoritaires ; et il faut des fonds pour financer les cours, le matériel pédagogique et les enseignants.",C1,4
Vers une annulation des dettes africaines ?,B2,3
"Un sapin fraîchement coupé est installé dans la cuisine ou le salon, et décoré à l'aide de guirlandes colorées et de boules de noël",B2,3
"| Je m'appelle Dioke, je suis malien, j'aime la peinture.",A1,0
"Le point de vue du penseur amène un autre type de réflexion, plus intellectuelle.",B1,2
"Apolitique et adialectique, cet univers d'objets abstraits n'admet que l'homme opposé à la nature, jamais à d'autres hommes.",C2,5
"Sur la pente espagnole, des aconits bleu sombre ; plus bas, l'iris xiphoïde bleu porcelaine ; surprise de le retrouver ici à l'état sauvage.",C2,5
Je suis contente que cette histoire t'ait plu.,A2,1
"Deux Mulets cheminaient, l'un d'avoine chargé, l'autre portant l'argent de la gabelle.",B2,3
"n chemin, il a pu admirer la magnifique fontaine Bartholdi sur la grande Place des Terreaux.",B2,3
Il doit téléphoner quand il reçoit des nouvelles de la part des sauveteurs.,A2,1
On fait aujourd'hui en terminale ce qu'on faisait hier à l'université.,A2,1
"Le soir, ne regarde pas la télévision et ne joue pas sur l'ordinateur avant de te coucher.",A2,1
"Pour la dernière fois, lui et ses camarades de la Convention citoyenne pour le climat doivent se réunir à distance, ce week-end, pour donner leur verdict sur le projet de loi climat et résilience issu du rapport que ces 150 ont voté et dont le gouvernement s'est librement inspiré.",C1,4
Tu as continué à penser à ton amant disparu.,B1,2
"Simon a mis le chat par terre, mais le chat est revenu sur le fauteuil.",A1,0
Il ne m'adresse plus la parole et je ne lui parle pas non plus.,A2,1
"Mon ordinateur ne fonctionne plus, je dois le changer.",A1,0
"Cependant, les bougies de l'orchestre s'allumèrent ; le lustre descendit du plafond, versant, avec le rayonnement de ses facettes, une gaieté subite dans la salle ; puis les musiciens entrèrent les uns après les autres, et ce fut d'abord un long charivari de basses ronflant, de violons grinçant, de pistons trompettant, de flûtes et de flageolets qui piaulaient.",C1,4
"Bruno Bonnell Le mot ""robot"" a été inventé par l'auteur tchèque Karel Capek de la pièce Rossum's Universal Robots (R.U.R), jouée en 1920, et qui mettait en scène des hommes décérébrés prenant la place des ouvriers dans les usines.",C1,4
"Chaque soir de mon enfance, je rentrais à la maison poursuivi par l'école.",B1,2
"Ils insistent cependant afin que les animaux soient chassés seulement selon la méthode 'traditionnelle', ce qui exclut l'emploi de fusils de haute portée ou de bateaux mécanisés.",C1,4
Elles auraient pu devenir de très grandes amies si elles s'étaient connues avant.,B2,3
"Et après le film, je l'emmène dîner dans un restaurant romantique",A2,1
L'été c'est le 21 juin et les beaux jours sont là !,A1,0
"Leur intention étant de dégager la philosophie de certains faits constants et courants, ils devront souvent corriger les événements au profit de la vraisemblance et au détriment de la vérité, car le vrai peut quelquefois n'être pas vraisemblable.",C1,4
La mer est toujours calme au petit jour.,A2,1
"Des nattes posées sur les tapis permettent de dormir à même le sol dans les tentes, avec ou sans une couverture de laine de mouton.",B2,3
"Bien, l'enquête est terminée, madame.",A2,1
Les Mimivirus forment le premier genre de virus géant découvert au monde.,C1,4
"Enfin, les producteurs s'inquiètent de la pollution que peuvent entraîner ces équipements qui contiennent parfois des substances dangereuses.",B2,3
"Quelques sermons de quelques hypocondriaques sont-ils à ce point, parvenus à déconcilier l'Algérien avec sa santé ?",C2,5
"Grâce à l'intervention de monsieur Ibrahim, le monde des adultes s'était fissuré, il n'offrait pas le même mur uniforme contre lequel je me cognais, une main se tendait à travers une fente.",B2,3
Je vous appellerais au cas où il y a aurait un problème.,B1,2
C'est ici que je cuisine des gâteaux et des pâtisseries.,A2,1
Le jour de Pâques est le jour de la résurrection du Christ,B1,2
Ils ne vont pas à la manifestation parce qu'ils n'ont pas pu prendre de jours de congé.,B1,2
"Elles établissent cinq catégories : se mettre au vert, se mettre à son compte, se consacrer aux autres, vivre sa passion, partir loin.",C1,4
L'objectif est de proposer aux élèves des techniques efficaces de recherche d'informations.,B2,3
Il apprendra à ne pas courir après un ballon ou à ne pas avoir peur du klaxon des voitures.,B1,2
"À la suite du retrait planifié de la navette spatiale américaine, la NASA lance un appel d'offres pour le transport d'une partie du fret et des équipages qui ne peut être pris en charge par les vaisseaux existants.",C2,5
La connexion ne fonctionne plus.,A1,0
Le cours de géographie est annulé.,A1,0
"Puis, plus grand, je découvrais les métiers de policier et d'avocat dans un film.",A2,1
Qui a aidé le paysan à tromper le démon ?,B1,2
Il a dû téléphoner au médecin de garde.,B1,2
Un peuple dont on ne connaît pas le nom.,B1,2
"Je me suis concentré sur les pousses rapides : laitue, kale, chou kale, chou frisé.",B2,3
Que donne le Père éternel à cet animal ?,A2,1
"Elle a toujours ses affaires, ce n'est pas le genre de fille à demander sans cesse un taille-crayon, une feuille double, comme certains que je connais.",B1,2
Laura est la soeur de Julie.,A1,0
Je suis heureuse de vous revoir le mois prochain,B1,2
C'est en tout cas ce que pensait Capek dans son livre fondateur.,A2,1
"C'est pratique pour aller d'un centre commercial à un autre, pour aller à l'école, à la piscine, au stade ou encore au théâtre",A2,1
"Alors, tu as vu le film, tu as écrit un texte et tu as décrit l'histoire.",A2,1
J'aime les voyages et la littérature russe.,A1,0
Il s'avère extrêmement difficile de lutter contre le téléchargement illégal.,B2,3
